0	0	2	44396	S	0	2	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	21	49986	S	2	0	0.0	0.0	8.333333e-02	1.400000e-02	0.0	1.200000e-02	
0	0	34	9436	S	2	0	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	66	31041	S	3	0	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	70	18790	S	2	0	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	75	49993	S	3	0	0.0	0.0	0.0	3.000000e-03	0.0	4.000000e-03	
0	0	79	49931	S	2	3	0.0	0.0	0.0	4.000000e-03	0.0	0.0	
0	0	84	6593	S	3	1	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	105	2115	S	0	2	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	117	18965	S	3	0	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	129	49994	S	1	0	0.0	0.0	0.0	2.000000e-03	0.0	1.000000e-03	
0	0	153	49989	S	0	1	0.0	4.000000e-03	0.0	0.0	0.0	1.000000e-03	
0	0	158	870	S	1	2	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	162	48590	S	3	0	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	164	15282	S	2	0	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	178	21985	S	1	2	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	187	49999	S	0	3	0.0	1.000000e-03	0.0	0.0	0.0	1.000000e-03	
0	0	189	15620	S	3	2	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	239	20513	S	3	2	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	266	35075	S	0	1	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	268	39624	S	1	2	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	270	49937	S	3	2	1.666667e-01	6.200000e-02	0.0	0.0	8.333333e-02	3.200000e-02	
0	0	276	47926	S	2	3	0.0	0.0	0.0	6.300000e-02	0.0	3.100000e-02	
0	0	338	49980	S	3	0	0.0	6.000000e-03	0.0	0.0	0.0	3.000000e-03	
0	0	351	12261	S	1	3	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	358	39800	S	3	0	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	388	23780	S	0	2	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	399	9830	S	1	2	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	408	8679	S	0	3	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	412	34323	S	1	0	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	415	13074	S	1	3	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	428	16797	S	3	1	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	439	711	S	1	2	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	458	37616	S	1	3	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	477	47813	S	1	3	0.0	0.0	0.0	6.300000e-02	0.0	3.100000e-02	
0	0	495	49959	S	3	1	0.0	0.0	0.0	1.200000e-02	8.333333e-02	7.000000e-03	
0	0	499	12787	S	3	2	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	505	25261	S	1	0	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	508	-742	S	0	1	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	523	48830	S	2	3	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	546	36087	S	2	3	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	599	49959	S	1	0	0.0	0.0	0.0	2.200000e-02	0.0	7.000000e-03	
0	0	644	29574	S	2	3	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	645	2273	S	2	3	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	656	48575	S	1	3	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	658	49663	S	1	2	0.0	3.200000e-02	0.0	0.0	0.0	1.500000e-02	
0	0	671	15028	S	2	1	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	677	49972	S	0	1	0.0	0.0	8.333333e-02	9.000000e-03	0.0	2.000000e-03	
0	0	688	12420	S	1	2	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	727	27276	S	1	0	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	780	47688	S	1	0	0.0	0.0	0.0	6.300000e-02	0.0	3.100000e-02	
0	0	794	49913	S	2	0	0.0	5.000000e-03	0.0	0.0	0.0	3.000000e-03	
0	0	796	33702	S	3	0	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	801	45303	S	3	1	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	808	49990	S	0	3	0.0	3.000000e-03	0.0	0.0	0.0	1.000000e-03	
0	0	825	49672	S	0	2	0.0	7.000000e-03	0.0	0.0	8.333333e-02	4.000000e-03	
0	0	826	35179	S	1	0	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	850	41327	S	0	3	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	920	45412	S	0	1	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	944	49995	S	1	2	0.0	0.0	0.0	5.000000e-03	0.0	3.000000e-03	
0	0	949	15959	S	3	1	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	955	23447	S	2	1	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	989	49866	S	1	0	0.0	1.030000e-01	0.0	0.0	8.333333e-02	5.300000e-02	
0	0	991	32375	S	2	1	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	998	9117	S	3	1	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	1040	23642	S	3	0	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	1046	49978	S	2	1	0.0	1.000000e-02	0.0	0.0	0.0	4.000000e-03	
0	0	1083	48137	S	1	0	0.0	0.0	0.0	6.300000e-02	0.0	3.100000e-02	
0	0	1096	26008	S	3	0	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	1103	11669	S	2	3	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	1110	49328	S	0	3	0.0	3.200000e-02	0.0	0.0	0.0	1.500000e-02	
0	0	1142	24974	S	1	2	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	1183	8508	S	1	3	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	1194	23932	S	3	1	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	1197	25256	S	0	3	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	1202	49799	S	2	3	0.0	0.0	1.666667e-01	7.700000e-02	1.666667e-01	4.000000e-02	
0	0	1222	25829	S	2	1	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	1254	419	S	0	3	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	1254	49953	S	3	1	0.0	0.0	0.0	8.000000e-03	0.0	3.000000e-03	
0	0	1286	34217	S	1	0	1.0	1.0	0.0	0.0	5.000000e-01	5.000000e-01	
0	0	1319	49837	S	2	0	0.0	0.0	0.0	9.000000e-03	0.0	3.000000e-03	
0	0	1331	19269	S	2	1	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	1342	24763	S	3	2	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	1349	24028	S	1	0	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
0	0	1350	22752	S	3	0	0.0	0.0	1.0	1.0	5.000000e-01	5.000000e-01	
